HEI2,48125352,20220403,N,N,,John Jones,63048474,me@mycompany.co.nz,18,1041804,0,0,248743,0,37782,38736,0,0,29512,24463,5049,370011,14274,0,0,Vendor_Package_v1.0,1
DEI,48125360,Paige Chen,M,,,20220325,20220331,WK,0,57878,0,0,0,9088,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125379,Sherri Melton,MSL,,,20220325,20220331,WK,0,57878,0,0,0,9088,0,2099,,2028,0,0,1736,1439,297,793,0,0
DEI,48125387,Gretchen Hill,ME,,,20220325,20220331,WK,0,57878,0,0,0,8088,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125395,Karen Puckett,MESL,,,20220325,20220331,WK,0,57878,0,0,0,8088,0,2099,,2028,0,0,1736,1439,297,793,0,0
DEI,48125409,Patrick Song,SBSL,,,20220325,20220331,WK,0,57878,0,0,0,6912,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48125417,Elsie Hamilton,S,,,20220325,20220331,WK,0,57878,0,0,0,10958,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125425,Hazel Bender,SB,,,20220325,20220331,WK,0,57878,0,0,0,6912,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125433,Malcolm Wagner,SH,,,20220325,20220331,WK,0,57878,0,0,0,18183,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125441,Dolores McLaughlin,ST,,,20220325,20220331,WK,0,57878,0,0,0,19917,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48130070,Jack Drake,SA,,,20220325,20220331,WK,0,57878,0,0,0,23385,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125451,Francis McNamara,SSL,,,20220325,20220331,WK,0,57878,0,0,0,10958,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48125468,Sandy Raynor,SHSL,,,20220325,20220331,WK,0,57878,0,0,0,18183,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48125476,Marion Moon,STSL,,,20220325,20220331,WK,0,57878,0,0,0,19917,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48130089,Ewan Duff,SASL,,,20220325,20220331,WK,0,57878,0,0,0,23385,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48125484,Beth Woodard,CAE,,,20220325,20220331,WK,0,57878,0,0,0,10958,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125492,Julia Desai,EDW,,,20220325,20220331,WK,0,57878,0,0,0,10958,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125506,Jerome Wallace,ND,,,20220325,20220331,WK,0,57878,0,0,0,26853,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125514,Neal Lawrence,NSW,,,20220325,20220331,WK,0,57878,0,0,0,6912,0,2099,,0,0,0,0,0,0,793,0,0
HEI2,48125352,20220410,N,N,,John Jones,63048474,me@mycompany.co.nz,18,1041804,0,0,248743,0,37782,38736,0,0,29512,24463,5049,370011,14274,0,0,Vendor_Package_v1.0,1
DEI,48125360,Paige Chen,M,,,20220401,20220407,WK,0,57878,0,0,0,9088,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125379,Sherri Melton,MSL,,,20220401,20220407,WK,0,57878,0,0,0,9088,0,2099,,2028,0,0,1736,1439,297,793,0,0
DEI,48125387,Gretchen Hill,ME,,,20220401,20220407,WK,0,57878,0,0,0,8088,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125395,Karen Puckett,MESL,,,20220401,20220407,WK,0,57878,0,0,0,8088,0,2099,,2028,0,0,1736,1439,297,793,0,0
DEI,48125409,Patrick Song,SBSL,,,20220401,20220407,WK,0,57878,0,0,0,6912,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48125417,Elsie Hamilton,S,,,20220401,20220407,WK,0,57878,0,0,0,10958,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125425,Hazel Bender,SB,,,20220401,20220407,WK,0,57878,0,0,0,6912,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125433,Malcolm Wagner,SH,,,20220401,20220407,WK,0,57878,0,0,0,18183,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125441,Dolores McLaughlin,ST,,,20220401,20220407,WK,0,57878,0,0,0,19917,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48130070,Jack Drake,SA,,,20220401,20220407,WK,0,57878,0,0,0,23385,0,2099,,0,0,0,1736,1439,297,793,0,0
DEI,48125451,Francis McNamara,SSL,,,20220401,20220407,WK,0,57878,0,0,0,10958,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48125468,Sandy Raynor,SHSL,,,20220401,20220407,WK,0,57878,0,0,0,18183,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48125476,Marion Moon,STSL,,,20220401,20220407,WK,0,57878,0,0,0,19917,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48130089,Ewan Duff,SASL,,,20220401,20220407,WK,0,57878,0,0,0,23385,0,2099,,6936,0,0,1736,1439,297,793,0,0
DEI,48125484,Beth Woodard,CAE,,,20220401,20220407,WK,0,57878,0,0,0,10958,0,2099,,0,0,0,1736,1439,297,793,0,0
