HEI,48125352,20200403,N,N,,John Jones,63048474,me@mycompany.co.nz,16,201333,33584,32376,26040,21585,4455,306685,12688,0,926048,0,Vendor_Package_v1.0,1
DEI,48125360,Chen Paige,M,,,20200325,20200331,WK,57878,0,,9048,2099,,0,1736,1439,297,793,0
DEI,48125379,Melton Sherri,M SL,,,20200325,20200331,WK,57878,0,,9048,2099,,2316,1736,1439,297,793,0
DEI,48125387,Hill Gretchen,ME,,,20200325,20200331,WK,57878,0,,8048,2099,,0,1736,1439,297,793,0
DEI,48125395,Puckett Karen,ME SL,,,20200325,20200331,WK,57878,0,,8048,2099,,2316,1736,1439,297,793,0
DEI,48125409,Song Patrick,SB SL,,,20200325,20200331,WK,57878,0,,6872,2099,,6936,1736,1439,297,793,0
DEI,48125417,Hamilton Elsie,S,,,20200325,20200331,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125425,Bender Hazel,SB,,,20200325,20200331,WK,57878,0,,6872,2099,,0,1736,1439,297,793,0
DEI,48125433,Wagner Malcolm,SH,,,20200325,20200331,WK,57878,0,,18143,2099,,0,1736,1439,297,793,0
DEI,48125441,McLaughlin Dolores,ST,,,20200325,20200331,WK,57878,0,,19877,2099,,0,1736,1439,297,793,0
DEI,48125451,McNamara Francis,S SL,,,20200325,20200331,WK,57878,0,,10918,2099,,6936,1736,1439,297,793,0
DEI,48125468,Raynor Sandy,SH SL,,,20200325,20200331,WK,57878,0,,18143,2099,,6936,1736,1439,297,793,0
DEI,48125476,Moon Marion,ST SL,,,20200325,20200331,WK,57878,0,,19877,2099,,6936,1736,1439,297,793,0
DEI,48125484,Woodard Beth,CAE,,,20200325,20200331,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125492,Desai Julia,EDW,,,20200325,20200331,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125506,Wallace Jerome,ND,,,20200325,20200331,WK,57878,0,,26813,2099,,0,1736,1439,297,793,0
DEI,48125514,Lawrence Neal,NSW,,,20200325,20200331,WK,57878,0,,6872,2099,,0,0,0,0,793,0
HEI,48125352,20200410,N,N,,John Jones,63048474,me@mycompany.co.nz,16,201333,33584,32376,26040,21585,4455,306685,12688,0,926048,0,Vendor_Package_v1.0,1
DEI,48125360,Chen Paige,M,,,20200401,20200407,WK,57878,0,,9048,2099,,0,1736,1439,297,793,0
DEI,48125379,Melton Sherri,M SL,,,20200401,20200407,WK,57878,0,,9048,2099,,2316,1736,1439,297,793,0
DEI,48125387,Hill Gretchen,ME,,,20200401,20200407,WK,57878,0,,8048,2099,,0,1736,1439,297,793,0
DEI,48125395,Puckett Karen,ME SL,,,20200401,20200407,WK,57878,0,,8048,2099,,2316,1736,1439,297,793,0
DEI,48125409,Song Patrick,SB SL,,,20200401,20200407,WK,57878,0,,6872,2099,,6936,1736,1439,297,793,0
DEI,48125417,Hamilton Elsie,S,,,20200401,20200407,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125425,Bender Hazel,SB,,,20200401,20200407,WK,57878,0,,6872,2099,,0,1736,1439,297,793,0
DEI,48125433,Wagner Malcolm,SH,,,20200401,20200407,WK,57878,0,,18143,2099,,0,1736,1439,297,793,0
DEI,48125441,McLaughlin Dolores,ST,,,20200401,20200407,WK,57878,0,,19877,2099,,0,1736,1439,297,793,0
DEI,48125451,McNamara Francis,S SL,,,20200401,20200407,WK,57878,0,,10918,2099,,6936,1736,1439,297,793,0
DEI,48125468,Raynor Sandy,SH SL,,,20200401,20200407,WK,57878,0,,18143,2099,,6936,1736,1439,297,793,0
DEI,48125476,Moon Marion,ST SL,,,20200401,20200407,WK,57878,0,,19877,2099,,6936,1736,1439,297,793,0
DEI,48125484,Woodard Beth,CAE,,,20200401,20200407,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125492,Desai Julia,EDW,,,20200401,20200407,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125506,Wallace Jerome,ND,,,20200401,20200407,WK,57878,0,,26813,2099,,0,1736,1439,297,793,0
DEI,48125514,Lawrence Neal,NSW,,,20200401,20200407,WK,57878,0,,6872,2099,,0,0,0,0,793,0
HEI,48125352,20200417,N,N,,John Jones,63048474,me@mycompany.co.nz,16,201333,33584,32376,26040,21585,4455,306685,12688,0,926048,0,Vendor_Package_v1.0,1
DEI,48125360,Chen Paige,M,,,20200408,20200414,WK,57878,0,,9048,2099,,0,1736,1439,297,793,0
DEI,48125379,Melton Sherri,M SL,,,20200408,20200414,WK,57878,0,,9048,2099,,2316,1736,1439,297,793,0
DEI,48125387,Hill Gretchen,ME,,,20200408,20200414,WK,57878,0,,8048,2099,,0,1736,1439,297,793,0
DEI,48125395,Puckett Karen,ME SL,,,20200408,20200414,WK,57878,0,,8048,2099,,2316,1736,1439,297,793,0
DEI,48125409,Song Patrick,SB SL,,,20200408,20200414,WK,57878,0,,6872,2099,,6936,1736,1439,297,793,0
DEI,48125417,Hamilton Elsie,S,,,20200408,20200414,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125425,Bender Hazel,SB,,,20200408,20200414,WK,57878,0,,6872,2099,,0,1736,1439,297,793,0
DEI,48125433,Wagner Malcolm,SH,,,20200408,20200414,WK,57878,0,,18143,2099,,0,1736,1439,297,793,0
DEI,48125441,McLaughlin Dolores,ST,,,20200408,20200414,WK,57878,0,,19877,2099,,0,1736,1439,297,793,0
DEI,48125451,McNamara Francis,S SL,,,20200408,20200414,WK,57878,0,,10918,2099,,6936,1736,1439,297,793,0
DEI,48125468,Raynor Sandy,SH SL,,,20200408,20200414,WK,57878,0,,18143,2099,,6936,1736,1439,297,793,0
DEI,48125476,Moon Marion,ST SL,,,20200408,20200414,WK,57878,0,,19877,2099,,6936,1736,1439,297,793,0
DEI,48125484,Woodard Beth,CAE,,,20200408,20200414,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125492,Desai Julia,EDW,,,20200408,20200414,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125506,Wallace Jerome,ND,,,20200408,20200414,WK,57878,0,,26813,2099,,0,1736,1439,297,793,0
DEI,48125514,Lawrence Neal,NSW,,,20200408,20200414,WK,57878,0,,6872,2099,,0,0,0,0,793,0
HEI,48125352,20200424,N,N,,John Jones,63048474,me@mycompany.co.nz,16,201333,33584,32376,26040,21585,4455,306685,12688,0,926048,0,Vendor_Package_v1.0,1
DEI,48125360,Chen Paige,M,,,20200415,20200421,WK,57878,0,,9048,2099,,0,1736,1439,297,793,0
DEI,48125379,Melton Sherri,M SL,,,20200415,20200421,WK,57878,0,,9048,2099,,2316,1736,1439,297,793,0
DEI,48125387,Hill Gretchen,ME,,,20200415,20200421,WK,57878,0,,8048,2099,,0,1736,1439,297,793,0
DEI,48125395,Puckett Karen,ME SL,,,20200415,20200421,WK,57878,0,,8048,2099,,2316,1736,1439,297,793,0
DEI,48125409,Song Patrick,SB SL,,,20200415,20200421,WK,57878,0,,6872,2099,,6936,1736,1439,297,793,0
DEI,48125417,Hamilton Elsie,S,,,20200415,20200421,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125425,Bender Hazel,SB,,,20200415,20200421,WK,57878,0,,6872,2099,,0,1736,1439,297,793,0
DEI,48125433,Wagner Malcolm,SH,,,20200415,20200421,WK,57878,0,,18143,2099,,0,1736,1439,297,793,0
DEI,48125441,McLaughlin Dolores,ST,,,20200415,20200421,WK,57878,0,,19877,2099,,0,1736,1439,297,793,0
DEI,48125451,McNamara Francis,S SL,,,20200415,20200421,WK,57878,0,,10918,2099,,6936,1736,1439,297,793,0
DEI,48125468,Raynor Sandy,SH SL,,,20200415,20200421,WK,57878,0,,18143,2099,,6936,1736,1439,297,793,0
DEI,48125476,Moon Marion,ST SL,,,20200415,20200421,WK,57878,0,,19877,2099,,6936,1736,1439,297,793,0
DEI,48125484,Woodard Beth,CAE,,,20200415,20200421,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125492,Desai Julia,EDW,,,20200415,20200421,WK,57878,0,,10918,2099,,0,1736,1439,297,793,0
DEI,48125506,Wallace Jerome,ND,,,20200415,20200421,WK,57878,0,,26813,2099,,0,1736,1439,297,793,0
DEI,48125514,Lawrence Neal,NSW,,,20200415,20200421,WK,57878,0,,6872,2099,,0,0,0,0,793,0
HEI,48125352,20200305,N,N,,John Jones,63048474,me@mycompany.co.nz,1,123798,0,0,0,0,0,123798,0,0,461538,0,Vendor_Package_v1.0,1
DEI,48125530,Dougherty Kristine,M,,,20200218,20200303,FT,461538,0,,123798,0,,0,0,0,0,0,0
HEI,48125352,20200319,N,N,,John Jones,63048474,me@mycompany.co.nz,1,123798,0,0,0,0,0,123798,0,0,461538,0,Vendor_Package_v1.0,1
DEI,48125530,Dougherty Kristine,M,,,20200304,20200317,FT,461538,0,,123798,0,,0,0,0,0,0,0
HEI,48125352,20200402,N,N,,John Jones,63048474,me@mycompany.co.nz,1,123798,0,0,0,0,0,123798,0,0,461538,0,Vendor_Package_v1.0,1
DEI,48125530,Dougherty Kristine,M,,,20200318,20200331,FT,461538,0,,123798,0,,0,0,0,0,0,0
