HEI2,48125352,20240403,N,N,,John Jones,63048474,me@mycompany.co.nz,18,1041804,0,0,250201,0,37782,37416,0,0,29512,24463,5049,370149,14274,0,0,Vendor_Package_v1.0,1
DEI,48125360,Paige Chen,M,,,20240325,20240331,WK,0,57878,0,0,0,9169,0,2099,,0,0,0,1736,1439,297,793,0,0,
DEI,48125379,Sherri Melton,MSL,,,20240325,20240331,WK,0,57878,0,0,0,9169,0,2099,,1368,0,0,1736,1439,297,793,0,0,
DEI,48125387,Gretchen Hill,ME,,,20240325,20240331,WK,0,57878,0,0,0,8169,0,2099,,0,0,0,1736,1439,297,793,0,0,
DEI,48125395,Karen Puckett,MESL,,,20240325,20240331,WK,0,57878,0,0,0,8169,0,2099,,1368,0,0,1736,1439,297,793,0,0,
DEI,48125409,Patrick Song,SBSL,,,20240325,20240331,WK,0,57878,0,0,0,6993,0,2099,,6936,0,0,1736,1439,297,793,0,0,
DEI,48125417,Elsie Hamilton,S,,,20240325,20240331,WK,0,57878,0,0,0,11039,0,2099,,0,0,0,1736,1439,297,793,0,0,
DEI,48125425,Hazel Bender,SB,,,20240325,20240331,WK,0,57878,0,0,0,6993,0,2099,,0,0,0,1736,1439,297,793,0,0,
DEI,48125433,Malcolm Wagner,SH,,,20240325,20240331,WK,0,57878,0,0,0,18264,0,2099,,0,0,0,1736,1439,297,793,0,0,
DEI,48125441,Dolores McLaughlin,ST,,,20240325,20240331,WK,0,57878,0,0,0,19998,0,2099,,0,0,0,1736,1439,297,793,0,0,
DEI,48130070,Jack Drake,SA,,,20240325,20240331,WK,0,57878,0,0,0,23466,0,2099,,0,0,0,1736,1439,297,793,0,0,
DEI,48125451,Francis McNamara,SSL,,,20240325,20240331,WK,0,57878,0,0,0,11039,0,2099,,6936,0,0,1736,1439,297,793,0,0,
DEI,48125468,Sandy Raynor,SHSL,,,20240325,20240331,WK,0,57878,0,0,0,18264,0,2099,,6936,0,0,1736,1439,297,793,0,0,
DEI,48125476,Marion Moon,STSL,,,20240325,20240331,WK,0,57878,0,0,0,19998,0,2099,,6936,0,0,1736,1439,297,793,0,0,
